@relation yprop_4_1_splits

@attribute type {TRAIN,TEST}
@attribute rowid numeric
@attribute repeat numeric
@attribute fold numeric

@data
TRAIN,4990,0,0
TRAIN,4351,0,0
TRAIN,3834,0,0
TRAIN,6861,0,0
TRAIN,391,0,0
TRAIN,5845,0,0
TRAIN,7224,0,0
TRAIN,4261,0,0
TRAIN,3716,0,0
TRAIN,156,0,0
TRAIN,8267,0,0
TRAIN,8014,0,0
TRAIN,4725,0,0
TRAIN,1888,0,0
TRAIN,3940,0,0
TRAIN,2016,0,0
TRAIN,1491,0,0
TRAIN,6023,0,0
TRAIN,7156,0,0
TRAIN,3707,0,0
TRAIN,3821,0,0
TRAIN,1330,0,0
TRAIN,2562,0,0
TRAIN,3786,0,0
TRAIN,4870,0,0
TRAIN,6195,0,0
TRAIN,7065,0,0
TRAIN,6944,0,0
TRAIN,4969,0,0
TRAIN,4395,0,0
TRAIN,3746,0,0
TRAIN,4648,0,0
TRAIN,2277,0,0
TRAIN,7798,0,0
TRAIN,1524,0,0
TRAIN,6489,0,0
TRAIN,4618,0,0
TRAIN,5648,0,0
TRAIN,7725,0,0
TRAIN,6955,0,0
TRAIN,7802,0,0
TRAIN,1044,0,0
TRAIN,4515,0,0
TRAIN,4508,0,0
TRAIN,6623,0,0
TRAIN,1243,0,0
TRAIN,2497,0,0
TRAIN,7528,0,0
TRAIN,8883,0,0
TRAIN,4482,0,0
TRAIN,467,0,0
TRAIN,6776,0,0
TRAIN,2366,0,0
TRAIN,2460,0,0
TRAIN,6825,0,0
TRAIN,2642,0,0
TRAIN,2715,0,0
TRAIN,2076,0,0
TRAIN,5602,0,0
TRAIN,5769,0,0
TRAIN,8545,0,0
TRAIN,4580,0,0
TRAIN,7607,0,0
TRAIN,3752,0,0
TRAIN,5897,0,0
TRAIN,6388,0,0
TRAIN,4625,0,0
TRAIN,856,0,0
TRAIN,6896,0,0
TRAIN,6174,0,0
TRAIN,4935,0,0
TRAIN,2767,0,0
TRAIN,8383,0,0
TRAIN,16,0,0
TRAIN,5510,0,0
TRAIN,7018,0,0
TRAIN,1806,0,0
TRAIN,4276,0,0
TRAIN,1745,0,0
TRAIN,7618,0,0
TRAIN,4026,0,0
TRAIN,3599,0,0
TRAIN,2430,0,0
TRAIN,4385,0,0
TRAIN,2870,0,0
TRAIN,2299,0,0
TRAIN,5476,0,0
TRAIN,5343,0,0
TRAIN,6392,0,0
TRAIN,4440,0,0
TRAIN,8714,0,0
TRAIN,719,0,0
TRAIN,2121,0,0
TRAIN,5454,0,0
TRAIN,2120,0,0
TRAIN,2662,0,0
TRAIN,688,0,0
TRAIN,7465,0,0
TRAIN,2079,0,0
TRAIN,7191,0,0
TRAIN,8694,0,0
TRAIN,6714,0,0
TRAIN,8659,0,0
TRAIN,5359,0,0
TRAIN,1655,0,0
TRAIN,6289,0,0
TRAIN,6412,0,0
TRAIN,1591,0,0
TRAIN,4260,0,0
TRAIN,338,0,0
TRAIN,1199,0,0
TRAIN,1677,0,0
TRAIN,7719,0,0
TRAIN,760,0,0
TRAIN,4069,0,0
TRAIN,6494,0,0
TRAIN,8090,0,0
TRAIN,8248,0,0
TRAIN,4084,0,0
TRAIN,4750,0,0
TRAIN,7600,0,0
TRAIN,2478,0,0
TRAIN,7730,0,0
TRAIN,5011,0,0
TRAIN,921,0,0
TRAIN,496,0,0
TRAIN,6501,0,0
TRAIN,8509,0,0
TRAIN,657,0,0
TRAIN,6614,0,0
TRAIN,1576,0,0
TRAIN,1901,0,0
TRAIN,5434,0,0
TRAIN,4015,0,0
TRAIN,3013,0,0
TRAIN,8772,0,0
TRAIN,5775,0,0
TRAIN,342,0,0
TRAIN,1208,0,0
TRAIN,4748,0,0
TRAIN,3459,0,0
TRAIN,6603,0,0
TRAIN,4703,0,0
TRAIN,8135,0,0
TRAIN,5305,0,0
TRAIN,4522,0,0
TRAIN,1913,0,0
TRAIN,2374,0,0
TRAIN,7917,0,0
TRAIN,6737,0,0
TRAIN,7110,0,0
TRAIN,495,0,0
TRAIN,3872,0,0
TRAIN,8227,0,0
TRAIN,2228,0,0
TRAIN,2168,0,0
TRAIN,1467,0,0
TRAIN,7008,0,0
TRAIN,5295,0,0
TRAIN,7942,0,0
TRAIN,4174,0,0
TRAIN,5762,0,0
TRAIN,8338,0,0
TRAIN,1906,0,0
TRAIN,6425,0,0
TRAIN,2781,0,0
TRAIN,3756,0,0
TRAIN,4756,0,0
TRAIN,4086,0,0
TRAIN,3546,0,0
TRAIN,340,0,0
TRAIN,6432,0,0
TRAIN,3846,0,0
TRAIN,6954,0,0
TRAIN,1989,0,0
TRAIN,2220,0,0
TRAIN,7682,0,0
TRAIN,5263,0,0
TRAIN,6342,0,0
TRAIN,8236,0,0
TRAIN,3689,0,0
TRAIN,5797,0,0
TRAIN,6427,0,0
TRAIN,5761,0,0
TRAIN,5741,0,0
TRAIN,1313,0,0
TRAIN,2736,0,0
TRAIN,7697,0,0
TRAIN,2579,0,0
TRAIN,3935,0,0
TRAIN,636,0,0
TRAIN,1654,0,0
TRAIN,4352,0,0
TRAIN,6811,0,0
TRAIN,661,0,0
TRAIN,8391,0,0
TRAIN,4633,0,0
TRAIN,3474,0,0
TRAIN,5469,0,0
TRAIN,3461,0,0
TRAIN,5219,0,0
TRAIN,8751,0,0
TRAIN,718,0,0
TRAIN,3348,0,0
TRAIN,4076,0,0
TRAIN,2116,0,0
TRAIN,5252,0,0
TRAIN,2625,0,0
TRAIN,2244,0,0
TRAIN,8502,0,0
TRAIN,5157,0,0
TRAIN,5877,0,0
TRAIN,4754,0,0
TRAIN,8036,0,0
TRAIN,6661,0,0
TRAIN,8203,0,0
TRAIN,8642,0,0
TRAIN,2428,0,0
TRAIN,1344,0,0
TRAIN,7141,0,0
TRAIN,7897,0,0
TRAIN,3960,0,0
TRAIN,1937,0,0
TRAIN,6411,0,0
TRAIN,2786,0,0
TRAIN,6979,0,0
TRAIN,3728,0,0
TRAIN,436,0,0
TRAIN,316,0,0
TRAIN,7878,0,0
TRAIN,3772,0,0
TRAIN,1076,0,0
TRAIN,1895,0,0
TRAIN,8258,0,0
TRAIN,5176,0,0
TRAIN,7521,0,0
TRAIN,8792,0,0
TRAIN,2578,0,0
TRAIN,5459,0,0
TRAIN,7259,0,0
TRAIN,4578,0,0
TRAIN,4723,0,0
TRAIN,8878,0,0
TRAIN,8382,0,0
TRAIN,5058,0,0
TRAIN,8564,0,0
TRAIN,8010,0,0
TRAIN,7664,0,0
TRAIN,6356,0,0
TRAIN,8053,0,0
TRAIN,6924,0,0
TRAIN,421,0,0
TRAIN,6373,0,0
TRAIN,202,0,0
TRAIN,818,0,0
TRAIN,4205,0,0
TRAIN,418,0,0
TRAIN,8537,0,0
TRAIN,1319,0,0
TRAIN,7336,0,0
TRAIN,6191,0,0
TRAIN,3063,0,0
TRAIN,8392,0,0
TRAIN,6495,0,0
TRAIN,5038,0,0
TRAIN,5168,0,0
TRAIN,2533,0,0
TRAIN,8281,0,0
TRAIN,1823,0,0
TRAIN,3004,0,0
TRAIN,2576,0,0
TRAIN,4286,0,0
TRAIN,7714,0,0
TRAIN,3238,0,0
TRAIN,7084,0,0
TRAIN,4541,0,0
TRAIN,5939,0,0
TRAIN,2890,0,0
TRAIN,7673,0,0
TRAIN,5022,0,0
TRAIN,2819,0,0
TRAIN,5782,0,0
TRAIN,2894,0,0
TRAIN,5930,0,0
TRAIN,6443,0,0
TRAIN,6306,0,0
TRAIN,2566,0,0
TRAIN,8155,0,0
TRAIN,6619,0,0
TRAIN,484,0,0
TRAIN,1148,0,0
TRAIN,2762,0,0
TRAIN,6989,0,0
TRAIN,4715,0,0
TRAIN,5458,0,0
TRAIN,7427,0,0
TRAIN,1068,0,0
TRAIN,6864,0,0
TRAIN,6853,0,0
TRAIN,2401,0,0
TRAIN,1963,0,0
TRAIN,3763,0,0
TRAIN,1428,0,0
TRAIN,7407,0,0
TRAIN,8671,0,0
TRAIN,1766,0,0
TRAIN,4184,0,0
TRAIN,187,0,0
TRAIN,794,0,0
TRAIN,6524,0,0
TRAIN,3621,0,0
TRAIN,7674,0,0
TRAIN,1988,0,0
TRAIN,7207,0,0
TRAIN,3272,0,0
TRAIN,6764,0,0
TRAIN,7288,0,0
TRAIN,5444,0,0
TRAIN,2847,0,0
TRAIN,6115,0,0
TRAIN,7995,0,0
TRAIN,7297,0,0
TRAIN,6670,0,0
TRAIN,8499,0,0
TRAIN,3500,0,0
TRAIN,2072,0,0
TRAIN,4657,0,0
TRAIN,2015,0,0
TRAIN,1295,0,0
TRAIN,401,0,0
TRAIN,1521,0,0
TRAIN,3050,0,0
TRAIN,4894,0,0
TRAIN,4533,0,0
TRAIN,4670,0,0
TRAIN,7068,0,0
TRAIN,6230,0,0
TRAIN,6202,0,0
TRAIN,5613,0,0
TRAIN,7860,0,0
TRAIN,6142,0,0
TRAIN,62,0,0
TRAIN,3677,0,0
TRAIN,6032,0,0
TRAIN,2750,0,0
TRAIN,8136,0,0
TRAIN,494,0,0
TRAIN,3271,0,0
TRAIN,485,0,0
TRAIN,5037,0,0
TRAIN,8877,0,0
TRAIN,1015,0,0
TRAIN,287,0,0
TRAIN,1022,0,0
TRAIN,5533,0,0
TRAIN,8122,0,0
TRAIN,6515,0,0
TRAIN,729,0,0
TRAIN,1255,0,0
TRAIN,2032,0,0
TRAIN,5980,0,0
TRAIN,8321,0,0
TRAIN,1958,0,0
TRAIN,1850,0,0
TRAIN,4489,0,0
TRAIN,4223,0,0
TRAIN,220,0,0
TRAIN,3780,0,0
TRAIN,747,0,0
TRAIN,6598,0,0
TRAIN,5031,0,0
TRAIN,3657,0,0
TRAIN,8199,0,0
TRAIN,6221,0,0
TRAIN,749,0,0
TRAIN,4370,0,0
TRAIN,6461,0,0
TRAIN,1980,0,0
TRAIN,7887,0,0
TRAIN,8579,0,0
TRAIN,5466,0,0
TRAIN,2648,0,0
TRAIN,7487,0,0
TRAIN,8723,0,0
TRAIN,2262,0,0
TRAIN,80,0,0
TRAIN,4726,0,0
TRAIN,8225,0,0
TRAIN,6354,0,0
TRAIN,8127,0,0
TRAIN,2171,0,0
TRAIN,6948,0,0
TRAIN,3358,0,0
TRAIN,6893,0,0
TRAIN,3441,0,0
TRAIN,7623,0,0
TRAIN,6906,0,0
TRAIN,4061,0,0
TRAIN,3373,0,0
TRAIN,7485,0,0
TRAIN,2359,0,0
TRAIN,8847,0,0
TRAIN,1910,0,0
TRAIN,4497,0,0
TRAIN,8024,0,0
TRAIN,5216,0,0
TRAIN,926,0,0
TRAIN,349,0,0
TRAIN,6506,0,0
TRAIN,151,0,0
TRAIN,2505,0,0
TRAIN,7233,0,0
TRAIN,8737,0,0
TRAIN,4673,0,0
TRAIN,3641,0,0
TRAIN,1679,0,0
TRAIN,2380,0,0
TRAIN,6546,0,0
TRAIN,5530,0,0
TRAIN,1499,0,0
TRAIN,6322,0,0
TRAIN,4300,0,0
TRAIN,288,0,0
TRAIN,3087,0,0
TRAIN,6008,0,0
TRAIN,8673,0,0
TRAIN,4153,0,0
TRAIN,1769,0,0
TRAIN,8107,0,0
TRAIN,6667,0,0
TRAIN,3964,0,0
TRAIN,6692,0,0
TRAIN,2980,0,0
TRAIN,3308,0,0
TRAIN,2538,0,0
TRAIN,660,0,0
TRAIN,3354,0,0
TRAIN,7325,0,0
TRAIN,2208,0,0
TRAIN,5531,0,0
TRAIN,299,0,0
TRAIN,4763,0,0
TRAIN,6589,0,0
TRAIN,1689,0,0
TRAIN,6101,0,0
TRAIN,3505,0,0
TRAIN,1391,0,0
TRAIN,827,0,0
TRAIN,8429,0,0
TRAIN,5869,0,0
TRAIN,5043,0,0
TRAIN,3473,0,0
TRAIN,4799,0,0
TRAIN,5033,0,0
TRAIN,3366,0,0
TRAIN,3079,0,0
TRAIN,7410,0,0
TRAIN,4877,0,0
TRAIN,446,0,0
TRAIN,3006,0,0
TRAIN,8454,0,0
TRAIN,5535,0,0
TRAIN,4019,0,0
TRAIN,4313,0,0
TRAIN,6304,0,0
TRAIN,8465,0,0
TRAIN,7185,0,0
TRAIN,5674,0,0
TRAIN,4152,0,0
TRAIN,4905,0,0
TRAIN,6243,0,0
TRAIN,6359,0,0
TRAIN,7286,0,0
TRAIN,7429,0,0
TRAIN,8601,0,0
TRAIN,5380,0,0
TRAIN,5029,0,0
TRAIN,8838,0,0
TRAIN,2666,0,0
TRAIN,6538,0,0
TRAIN,6919,0,0
TRAIN,6523,0,0
TRAIN,3959,0,0
TRAIN,4254,0,0
TRAIN,6641,0,0
TRAIN,2110,0,0
TRAIN,1759,0,0
TRAIN,8376,0,0
TRAIN,1804,0,0
TRAIN,3381,0,0
TRAIN,2391,0,0
TRAIN,512,0,0
TRAIN,761,0,0
TRAIN,2560,0,0
TRAIN,5705,0,0
TRAIN,1203,0,0
TRAIN,3111,0,0
TRAIN,1278,0,0
TRAIN,690,0,0
TRAIN,6245,0,0
TRAIN,1292,0,0
TRAIN,7073,0,0
TRAIN,5319,0,0
TRAIN,2064,0,0
TRAIN,879,0,0
TRAIN,4401,0,0
TRAIN,8165,0,0
TRAIN,2964,0,0
TRAIN,1256,0,0
TRAIN,8809,0,0
TRAIN,1851,0,0
TRAIN,8636,0,0
TRAIN,8862,0,0
TRAIN,1490,0,0
TRAIN,8685,0,0
TRAIN,7679,0,0
TRAIN,6949,0,0
TRAIN,2417,0,0
TRAIN,4593,0,0
TRAIN,4158,0,0
TRAIN,4490,0,0
TRAIN,2846,0,0
TRAIN,3262,0,0
TRAIN,4784,0,0
TRAIN,1000,0,0
TRAIN,1633,0,0
TRAIN,8312,0,0
TRAIN,1538,0,0
TRAIN,6526,0,0
TRAIN,2808,0,0
TRAIN,3705,0,0
TRAIN,7484,0,0
TRAIN,2456,0,0
TRAIN,4457,0,0
TRAIN,3620,0,0
TRAIN,2911,0,0
TRAIN,8132,0,0
TRAIN,804,0,0
TRAIN,6884,0,0
TRAIN,1853,0,0
TRAIN,8677,0,0
TRAIN,1457,0,0
TRAIN,1130,0,0
TRAIN,3939,0,0
TRAIN,6217,0,0
TRAIN,1886,0,0
TRAIN,3986,0,0
TRAIN,1966,0,0
TRAIN,4423,0,0
TRAIN,1456,0,0
TRAIN,4492,0,0
TRAIN,115,0,0
TRAIN,5086,0,0
TRAIN,3655,0,0
TRAIN,6287,0,0
TRAIN,8149,0,0
TRAIN,5414,0,0
TRAIN,4169,0,0
TRAIN,7269,0,0
TRAIN,2151,0,0
TRAIN,593,0,0
TRAIN,4697,0,0
TRAIN,2113,0,0
TRAIN,1967,0,0
TRAIN,5412,0,0
TRAIN,4579,0,0
TRAIN,5989,0,0
TRAIN,2410,0,0
TRAIN,8864,0,0
TRAIN,5060,0,0
TRAIN,3489,0,0
TRAIN,2285,0,0
TRAIN,4822,0,0
TRAIN,4197,0,0
TRAIN,6439,0,0
TRAIN,5742,0,0
TRAIN,7576,0,0
TRAIN,6552,0,0
TRAIN,7784,0,0
TRAIN,5981,0,0
TRAIN,7961,0,0
TRAIN,1081,0,0
TRAIN,7921,0,0
TRAIN,6403,0,0
TRAIN,8808,0,0
TRAIN,3000,0,0
TRAIN,2096,0,0
TRAIN,1033,0,0
TRAIN,323,0,0
TRAIN,7434,0,0
TRAIN,3538,0,0
TRAIN,2652,0,0
TRAIN,6681,0,0
TRAIN,7665,0,0
TRAIN,7252,0,0
TRAIN,1856,0,0
TRAIN,6773,0,0
TRAIN,2086,0,0
TRAIN,2348,0,0
TRAIN,6079,0,0
TRAIN,315,0,0
TRAIN,1092,0,0
TRAIN,4025,0,0
TRAIN,5834,0,0
TRAIN,223,0,0
TRAIN,98,0,0
TRAIN,6622,0,0
TRAIN,7941,0,0
TRAIN,6370,0,0
TRAIN,607,0,0
TRAIN,4761,0,0
TRAIN,3458,0,0
TRAIN,6074,0,0
TRAIN,5370,0,0
TRAIN,5127,0,0
TRAIN,1388,0,0
TRAIN,6807,0,0
TRAIN,7151,0,0
TRAIN,7330,0,0
TRAIN,2749,0,0
TRAIN,4827,0,0
TRAIN,5479,0,0
TRAIN,1101,0,0
TRAIN,2760,0,0
TRAIN,7927,0,0
TRAIN,706,0,0
TRAIN,7225,0,0
TRAIN,3245,0,0
TRAIN,8380,0,0
TRAIN,2941,0,0
TRAIN,3243,0,0
TRAIN,8278,0,0
TRAIN,455,0,0
TRAIN,2965,0,0
TRAIN,3014,0,0
TRAIN,3796,0,0
TRAIN,5696,0,0
TRAIN,5555,0,0
TRAIN,2999,0,0
TRAIN,8591,0,0
TRAIN,8189,0,0
TRAIN,6455,0,0
TRAIN,4275,0,0
TRAIN,4798,0,0
TRAIN,8079,0,0
TRAIN,5713,0,0
TRAIN,1544,0,0
TRAIN,4118,0,0
TRAIN,5421,0,0
TRAIN,2206,0,0
TRAIN,4172,0,0
TRAIN,3574,0,0
TRAIN,1074,0,0
TRAIN,2832,0,0
TRAIN,7676,0,0
TRAIN,2516,0,0
TRAIN,8075,0,0
TRAIN,4638,0,0
TRAIN,8566,0,0
TRAIN,2346,0,0
TRAIN,3131,0,0
TRAIN,6537,0,0
TRAIN,865,0,0
TRAIN,5141,0,0
TRAIN,102,0,0
TRAIN,6874,0,0
TRAIN,92,0,0
TRAIN,5111,0,0
TRAIN,3078,0,0
TRAIN,2470,0,0
TRAIN,5776,0,0
TRAIN,5844,0,0
TRAIN,1586,0,0
TRAIN,245,0,0
TRAIN,8206,0,0
TRAIN,4359,0,0
TRAIN,7819,0,0
TRAIN,3551,0,0
TRAIN,1327,0,0
TRAIN,6058,0,0
TRAIN,3955,0,0
TRAIN,1230,0,0
TRAIN,1815,0,0
TRAIN,7363,0,0
TRAIN,6804,0,0
TRAIN,2818,0,0
TRAIN,3039,0,0
TRAIN,3057,0,0
TRAIN,2529,0,0
TRAIN,1376,0,0
TRAIN,4008,0,0
TRAIN,8528,0,0
TRAIN,5306,0,0
TRAIN,5493,0,0
TRAIN,628,0,0
TRAIN,5588,0,0
TRAIN,1011,0,0
TRAIN,219,0,0
TRAIN,7985,0,0
TRAIN,6423,0,0
TRAIN,8055,0,0
TRAIN,3151,0,0
TRAIN,5461,0,0
TRAIN,8427,0,0
TRAIN,3638,0,0
TRAIN,936,0,0
TRAIN,471,0,0
TRAIN,3254,0,0
TRAIN,2824,0,0
TRAIN,1051,0,0
TRAIN,3322,0,0
TRAIN,4410,0,0
TRAIN,1019,0,0
TRAIN,4036,0,0
TRAIN,7027,0,0
TRAIN,3915,0,0
TRAIN,322,0,0
TRAIN,7476,0,0
TRAIN,1236,0,0
TRAIN,8031,0,0
TRAIN,1729,0,0
TRAIN,7349,0,0
TRAIN,8479,0,0
TRAIN,4467,0,0
TRAIN,7894,0,0
TRAIN,8736,0,0
TRAIN,5227,0,0
TRAIN,7130,0,0
TRAIN,7601,0,0
TRAIN,7479,0,0
TRAIN,6053,0,0
TRAIN,49,0,0
TRAIN,5234,0,0
TRAIN,7401,0,0
TRAIN,1839,0,0
TRAIN,1053,0,0
TRAIN,6248,0,0
TRAIN,1792,0,0
TRAIN,4483,0,0
TRAIN,932,0,0
TRAIN,6380,0,0
TRAIN,6493,0,0
TRAIN,7249,0,0
TRAIN,5736,0,0
TRAIN,8748,0,0
TRAIN,6767,0,0
TRAIN,4716,0,0
TRAIN,825,0,0
TRAIN,53,0,0
TRAIN,4421,0,0
TRAIN,7759,0,0
TRAIN,3957,0,0
TRAIN,5488,0,0
TRAIN,765,0,0
TRAIN,5540,0,0
TRAIN,8515,0,0
TRAIN,7821,0,0
TRAIN,4595,0,0
TRAIN,533,0,0
TRAIN,3711,0,0
TRAIN,2282,0,0
TRAIN,8701,0,0
TRAIN,5335,0,0
TRAIN,5977,0,0
TRAIN,1147,0,0
TRAIN,8707,0,0
TRAIN,6187,0,0
TRAIN,239,0,0
TRAIN,1427,0,0
TRAIN,2186,0,0
TRAIN,640,0,0
TRAIN,1401,0,0
TRAIN,2862,0,0
TRAIN,2606,0,0
TRAIN,3067,0,0
TRAIN,2811,0,0
TRAIN,6151,0,0
TRAIN,8830,0,0
TRAIN,4199,0,0
TRAIN,3011,0,0
TRAIN,793,0,0
TRAIN,4447,0,0
TRAIN,5285,0,0
TRAIN,1157,0,0
TRAIN,1030,0,0
TRAIN,5028,0,0
TRAIN,2989,0,0
TRAIN,88,0,0
TRAIN,4308,0,0
TRAIN,4840,0,0
TRAIN,46,0,0
TRAIN,2450,0,0
TRAIN,3219,0,0
TRAIN,8510,0,0
TRAIN,5310,0,0
TRAIN,7925,0,0
TRAIN,2667,0,0
TRAIN,2054,0,0
TRAIN,398,0,0
TRAIN,7051,0,0
TRAIN,5272,0,0
TRAIN,2626,0,0
TRAIN,1120,0,0
TRAIN,2387,0,0
TRAIN,8529,0,0
TRAIN,2953,0,0
TRAIN,4376,0,0
TRAIN,4100,0,0
TRAIN,6114,0,0
TRAIN,5248,0,0
TRAIN,1909,0,0
TRAIN,4557,0,0
TRAIN,8473,0,0
TRAIN,1515,0,0
TRAIN,5828,0,0
TRAIN,1275,0,0
TRAIN,8098,0,0
TRAIN,7814,0,0
TRAIN,1351,0,0
TRAIN,1191,0,0
TRAIN,3906,0,0
TRAIN,4247,0,0
TRAIN,7975,0,0
TRAIN,1676,0,0
TRAIN,4049,0,0
TRAIN,3422,0,0
TRAIN,1915,0,0
TRAIN,8596,0,0
TRAIN,564,0,0
TRAIN,1375,0,0
TRAIN,6344,0,0
TRAIN,8674,0,0
TRAIN,6819,0,0
TRAIN,4183,0,0
TRAIN,5668,0,0
TRAIN,1921,0,0
TRAIN,1531,0,0
TRAIN,4329,0,0
TRAIN,4058,0,0
TRAIN,7014,0,0
TRAIN,6156,0,0
TRAIN,1720,0,0
TRAIN,5541,0,0
TRAIN,525,0,0
TRAIN,4301,0,0
TRAIN,3480,0,0
TRAIN,6125,0,0
TRAIN,8287,0,0
TRAIN,476,0,0
TRAIN,3991,0,0
TRAIN,28,0,0
TRAIN,7534,0,0
TRAIN,6881,0,0
TRAIN,5650,0,0
TRAIN,7071,0,0
TRAIN,4687,0,0
TRAIN,8052,0,0
TRAIN,8213,0,0
TRAIN,1705,0,0
TRAIN,8167,0,0
TRAIN,194,0,0
TRAIN,7602,0,0
TRAIN,832,0,0
TRAIN,5570,0,0
TRAIN,1071,0,0
TRAIN,3886,0,0
TRAIN,7385,0,0
TRAIN,227,0,0
TRAIN,6348,0,0
TRAIN,2807,0,0
TRAIN,427,0,0
TRAIN,8754,0,0
TRAIN,5558,0,0
TRAIN,7527,0,0
TRAIN,8558,0,0
TRAIN,7446,0,0
TRAIN,5687,0,0
TRAIN,617,0,0
TRAIN,8304,0,0
TRAIN,8147,0,0
TRAIN,8058,0,0
TRAIN,846,0,0
TRAIN,7021,0,0
TRAIN,2685,0,0
TRAIN,6666,0,0
TRAIN,3741,0,0
TRAIN,360,0,0
TRAIN,6081,0,0
TRAIN,6867,0,0
TRAIN,1950,0,0
TRAIN,477,0,0
TRAIN,4927,0,0
TRAIN,1694,0,0
TRAIN,8871,0,0
TRAIN,7437,0,0
TRAIN,733,0,0
TRAIN,339,0,0
TRAIN,3974,0,0
TRAIN,5896,0,0
TRAIN,2803,0,0
TRAIN,1829,0,0
TRAIN,1530,0,0
TRAIN,6908,0,0
TRAIN,5361,0,0
TRAIN,8174,0,0
TRAIN,185,0,0
TRAIN,1747,0,0
TRAIN,5585,0,0
TRAIN,8143,0,0
TRAIN,8373,0,0
TRAIN,3524,0,0
TRAIN,2748,0,0
TRAIN,3713,0,0
TRAIN,5791,0,0
TRAIN,1684,0,0
TRAIN,7538,0,0
TRAIN,1234,0,0
TRAIN,353,0,0
TRAIN,4539,0,0
TRAIN,7855,0,0
TRAIN,1487,0,0
TRAIN,1511,0,0
TRAIN,5325,0,0
TRAIN,714,0,0
TRAIN,2898,0,0
TRAIN,4018,0,0
TRAIN,7820,0,0
TRAIN,5644,0,0
TRAIN,3187,0,0
TRAIN,3604,0,0
TRAIN,1809,0,0
TRAIN,7509,0,0
TRAIN,7591,0,0
TRAIN,7783,0,0
TRAIN,2130,0,0
TRAIN,4930,0,0
TRAIN,3294,0,0
TRAIN,2773,0,0
TRAIN,5841,0,0
TRAIN,1665,0,0
TRAIN,8787,0,0
TRAIN,1535,0,0
TRAIN,3593,0,0
TRAIN,6367,0,0
TRAIN,6430,0,0
TRAIN,6947,0,0
TRAIN,5309,0,0
TRAIN,1638,0,0
TRAIN,4405,0,0
TRAIN,2590,0,0
TRAIN,5907,0,0
TRAIN,711,0,0
TRAIN,7234,0,0
TRAIN,839,0,0
TRAIN,5516,0,0
TRAIN,5485,0,0
TRAIN,1111,0,0
TRAIN,1029,0,0
TRAIN,1204,0,0
TRAIN,7801,0,0
TRAIN,7944,0,0
TRAIN,820,0,0
TRAIN,4743,0,0
TRAIN,568,0,0
TRAIN,4179,0,0
TRAIN,1863,0,0
TRAIN,4464,0,0
TRAIN,439,0,0
TRAIN,3203,0,0
TRAIN,6891,0,0
TRAIN,1161,0,0
TRAIN,5573,0,0
TRAIN,2205,0,0
TRAIN,409,0,0
TRAIN,813,0,0
TRAIN,3359,0,0
TRAIN,7098,0,0
TRAIN,1102,0,0
TRAIN,369,0,0
TRAIN,6558,0,0
TRAIN,3033,0,0
TRAIN,3978,0,0
TRAIN,4719,0,0
TRAIN,7258,0,0
TRAIN,2638,0,0
TRAIN,5812,0,0
TRAIN,5522,0,0
TRAIN,6890,0,0
TRAIN,236,0,0
TRAIN,7248,0,0
TRAIN,8101,0,0
TRAIN,8802,0,0
TRAIN,4112,0,0
TRAIN,4644,0,0
TRAIN,5537,0,0
TRAIN,3588,0,0
TRAIN,2246,0,0
TRAIN,6033,0,0
TRAIN,2963,0,0
TRAIN,1528,0,0
TRAIN,3744,0,0
TRAIN,6089,0,0
TRAIN,5410,0,0
TRAIN,4588,0,0
TRAIN,6196,0,0
TRAIN,6994,0,0
TRAIN,1474,0,0
TRAIN,4066,0,0
TRAIN,2805,0,0
TRAIN,1077,0,0
TRAIN,5314,0,0
TRAIN,4097,0,0
TRAIN,6725,0,0
TRAIN,3071,0,0
TRAIN,1164,0,0
TRAIN,5050,0,0
TRAIN,3314,0,0
TRAIN,6252,0,0
TRAIN,241,0,0
TRAIN,3135,0,0
TRAIN,4292,0,0
TRAIN,3904,0,0
TRAIN,2388,0,0
TRAIN,4485,0,0
TRAIN,6095,0,0
TRAIN,7291,0,0
TRAIN,6637,0,0
TRAIN,8398,0,0
TRAIN,664,0,0
TRAIN,8003,0,0
TRAIN,7713,0,0
TRAIN,3525,0,0
TRAIN,5789,0,0
TRAIN,8130,0,0
TRAIN,3614,0,0
TRAIN,6956,0,0
TRAIN,5566,0,0
TRAIN,94,0,0
TRAIN,3075,0,0
TRAIN,6041,0,0
TRAIN,7842,0,0
TRAIN,1188,0,0
TRAIN,2160,0,0
TRAIN,7922,0,0
TRAIN,7369,0,0
TRAIN,7319,0,0
TRAIN,3703,0,0
TRAIN,4274,0,0
TRAIN,8320,0,0
TRAIN,3668,0,0
TRAIN,55,0,0
TRAIN,3949,0,0
TRAIN,1002,0,0
TRAIN,1385,0,0
TRAIN,4688,0,0
TRAIN,1778,0,0
TRAIN,4166,0,0
TRAIN,1439,0,0
TRAIN,7162,0,0
TRAIN,2089,0,0
TRAIN,8217,0,0
TRAIN,6971,0,0
TRAIN,5293,0,0
TRAIN,7440,0,0
TRAIN,8725,0,0
TRAIN,8352,0,0
TRAIN,1365,0,0
TRAIN,5745,0,0
TRAIN,1674,0,0
TRAIN,4995,0,0
TRAIN,420,0,0
TRAIN,4455,0,0
TRAIN,743,0,0
TRAIN,3444,0,0
TRAIN,2899,0,0
TRAIN,6911,0,0
TRAIN,5129,0,0
TRAIN,4882,0,0
TRAIN,6916,0,0
TRAIN,2328,0,0
